"annotation_id","annotator","answer","created_at","id","lang","lead_time","name","text","updated_at"
737,"2","smoke
berry","2025-02-02T17:51:57.815272Z",4534,"ch",105.008,"2018 Chateau Haut-Marbuzet","The nose is fully ripe, even a tiny of over-ripe fruitiness. It exhibits flamboyant crushed berries and plenty of toasty, smoky notes. The entry of the palate is ample and profound, with powdery tannins and impressive structure, like a Tank Destroyer.","2025-02-02T17:51:57.815288Z"
738,"2","Flower
espresso
smoke
tobacco leaf
barbecue
cherry","2025-02-02T18:10:00.788101Z",4535,"en",1081.873,"2018 Chateau Haut-Marbuzet","Flowers, espresso, smoke, tobacco leaf, barbecue and black cherries create the aromatic qualities. The wine is rich, round, supple and fruity, with hints of vanilla overtones that ride along perfectly with all the ripe, red berries. This is the best vintage of Haut Marbuzet I have tasted in years.","2025-02-02T18:10:00.788111Z"
739,"2","strawberry
rhubarb jam
licorice candy
apricot","2025-02-02T18:10:45.275281Z",4536,"ch",43.25,"2018 Chateau La Tour Figeac","The 2018 vintage has a beautiful open aroma, with sweet notes of strawberry and rhubarb jam, accompanied by apricot paste and licorice candy, making it particularly enticing. While I don’t think the 2018 vintage has exceptional aging potential, it offers a fresh and delightful experience that you can fully enjoy right now.","2025-02-02T18:10:45.275295Z"
740,"2","cherry
coffee
cocoa
violet
herb
oak","2025-02-02T18:11:24.404953Z",4537,"en",38.187,"2018 Chateau La Tour Figeac","Saint Emilion is among the most productive of all Bordeaux appellations and a source of some outstanding wines in the 2018 vintage. Château La Tour-Figeac is one of sixty or so estates with the Grand Cru Classé designation. Located between Châteaux Cheval-Blanc and Figeac, La Tour Figeac comes from a very fine neighborhood indeed. Until 1879, in fact, the estate was part of Figeac. Their 2018 is one of the best renditions of the past few decades. It shows a classic Saint Emilion style with black cherry, blackberry and a touch of red cherry fruit aromas enhanced by elements of roasted coffee, cocoa, violets, herbs and toasty oak. A blend of 70% Merlot and 30% Cabernet Franc, it displays flavors that are round, elegant and supple, with layers of plush black and red fruits interwoven with the herb, vanilla, cocoa and spice tones. The wine exhibits a harmonious style even in its youth, and the 2018 Château La Tour-Figeac will provide delicious drinking for the next twenty years and beyond.---- Wayne Belding","2025-02-02T18:11:24.404967Z"
741,"2","black currant","2025-02-02T18:11:39.140884Z",4538,"en",11.529,"2018 Chateau La Tour Figeac","This vineyard operated on organic principles has produced a firm, solidly structured wine. It is dense, full of tannins as much as black-currant fruits. All the elements are just beginning to come together. Drink from 2026. Roger Voss","2025-02-02T18:11:39.140902Z"
742,"2","fruit","2025-02-02T18:11:55.917021Z",4539,"en",15.644,"2018 Chateau La Tour Figeac","Silky, sexy, fresh and vibrant, with a great core of elegantly textured fruits. The wine is aromatic, refined and with a beautiful sense of purity, lengthy and character. This is showing much better in bottle than in barrel, which is always something you want to see.","2025-02-02T18:11:55.917035Z"
743,"2","wood
berry
cherry
cedar
plum","2025-02-02T18:12:28.927236Z",4540,"en",31.999,"2018 Chateau La Tour Figeac","Dark ruby garnet, ochre reflections, broader lightening on the rim. Tobacco on the nose with fine noble wood, dark berry fruit, black cherry and notes of cedar. Medium body, hints of ripe plum, integrated tannins, mineral and fresh on the finish. Good ageing potential.","2025-02-02T18:12:28.927250Z"
744,"2","black fruit","2025-02-02T18:12:53.820538Z",4541,"en",23.58,"2018 Chateau Lascombes","This large estate to the north of Margaux village is performing well. There is still a tendency to overuse wood aging, but powerful black fruits will provide balance as the wine ages. With its structure and dark tannins, this wine has a long-term perspective. Drink from 2027. Roger Voss","2025-02-02T18:12:53.820562Z"
746,"2","berry
lavish spiciness
vanilla milk coffee","2025-02-02T18:13:58.805448Z",4542,"ch",32.63,"2018 Chateau Lascombes","The mammoth-like structure is the most prominent appearance of Lascombes 2019; both the nose and the palate are brimming with strength. The powerful tannins are not very friendly at a young age, but you will be attracted by intense crushed berries, lavish spiciness, and scents of vanilla milk coffee if you are patient enough.","2025-02-02T18:13:58.805462Z"
747,"2","smoke
wood","2025-02-02T18:14:13.688468Z",4543,"en",13.857,"2018 Chateau Lascombes","« Dark colour with red highlights that are still youthful. The nose is elegant with very endearing smoky and woodsy accents. The palate beguiles with its very fine mouthfeel and soft tannins. The wood is still very present but offers the promise of a composed future for this superlative wine. »","2025-02-02T18:14:13.688482Z"
748,"2","plum
espresso
licorice
cigar box
red fruit","2025-02-02T18:14:50.787602Z",4544,"en",35.937,"2018 Chateau Lascombes","With a smoke filled nose of plum, espresso, licorice, cigar box and roasted dark red fruits, the wine is round, lush and full-bodied with espresso and dark chocolate that rise along with all the ripe, dark red berries in the finish. It is going to take time for the oak to integrate, therefore, you will need to be either oak tolerant or very patient with this one. 92 Points","2025-02-02T18:14:50.787625Z"
749,"2","nougat
caramel
berry
liquorice
orange zest","2025-02-02T18:15:39.525146Z",4545,"en",47.832,"2018 Chateau Lascombes","Very dark ruby, opaque core with purple reflections and a delicate brightening on the rim. Hints of roasted aromas and nougat caramel, black forest berry confit in the background along with subtle liquorice and candied orange zest. Complex, juicy, black cherries, ripe tannins with a chocolaty touch on the finish and underlying mineral notes; a powerful, tasty food wine which will be drinking perfectly 2025-2045..","2025-02-02T18:15:39.525160Z"
750,"2","ink
berry
oak","2025-02-02T18:15:58.639854Z",4546,"ch",16.048,"2018 Chateau Le Pape Pessac-Leognan","Purely classical Bordeaux style. The black ink and wild berries embrace together and gently infuse into the oaky bouquet. The ripeness of the hot vintage is pretty expressive in the glass, but with prominent acidity, pretty like 2016 rather than 2018. The roundness and elaborated tannins contribute to a harmonious mouth-feeling. And an abundance of spiciness stands out perfectly the complexity and layers on the aftertaste. A very successful Le Pape.","2025-02-02T18:15:58.639867Z"
751,"2","berry
chocolate
spice
herb
tobacco leaf","2025-02-02T18:16:24.585047Z",4547,"en",24.644,"2018 Chateau Le Pape Pessac-Leognan","Medium-bodied, with a core of fresh, ripe, elegant red fruits, the wine is soft, sweet, refined and energetic. Forward in style, the finish shows off its savory ripe, red berries, dark chocolate, spice, herbs and tobacco leaf with ease. The wine blends 80% Merlot with 20% Cabernet Sauvignon. 92 Points","2025-02-02T18:16:24.585076Z"
752,"2","black raspberry
currant","2025-02-02T18:16:44.845670Z",4548,"en",19.255,"2018 Chateau Leoville-Las Cases 'Le Petit Lion du Marquis de Las Cases'","Here you find a family resemblance to the Grand Vin. Lighter, closer to ready to drink and softer for sure, but this Baby Las Cases is perfect for restaurants and early drinking with its black raspberry and currant profile, coupled with round tannins, a fruit filled, supple textured finish and hints of tobacco. Enjoy this over the next decade or more while waiting for the Grand Vin to develop. The wine is a blend of 42% Cabernet Sauvignon, 45% Merlot and 13% Cabernet Franc, 14.5% ABV. 91 Points","2025-02-02T18:16:44.845681Z"
753,"2","","2025-02-02T18:16:59.197050Z",4549,"ch",13.524,"2018 Chateau Leoville-Las Cases 'Le Petit Lion du Marquis de Las Cases'","Le Petit Lion 2018 is a racy and gourmet wine, with ample body, vivid acidity, and delicate structure. The high proportion of Merlot, 45%, reveals graceful sweetness, soft tannins, and particular saltiness on the backbone. As a second wine, it is flawless.","2025-02-02T18:16:59.197077Z"
754,"2","cream
blackberry","2025-02-02T18:17:18.973244Z",4550,"ch",18.784,"2018 Chateau Lynch-Moussas","Smooth cream touches on the juicy blackberry and black cherry, coupled with hints of cigar and graphite after swirling the glass. The entry is pretty straightforward, with remarkable acidity from head to toe. It seems that its cooler soil plays a magical role in Lynch-Moussas 2018. This wine is probably my best Lynch-Moussas in the past years.","2025-02-02T18:17:18.973258Z"
755,"2","black currant","2025-02-02T18:17:33.700531Z",4551,"en",13.889,"2018 Chateau Lynch-Moussas","This estate has steadily gained in quality and this latest release is one of its best. With good balance between black-currant fruits and a sophisticated structure, the wine has a great future. The dominance of Cabernet Sauvignon in the blend will allow it to age. Drink from 2026. Roger Voss","2025-02-02T18:17:33.700549Z"
756,"2","cassis
nougat
orange zest
cherry","2025-02-02T18:18:05.732122Z",4552,"en",31.155,"2018 Chateau Lynch-Moussas","Dark ruby garnet, purple reflections, faint brightening on the rim. Inviting bouquet with delicate noble wood savouriness, fresh cassis, dark forest berries, a hint of nougat and tangerine zest in the background. Juicy, ripe cherry, freshly structured, fine tannins with more cherry on the finish and good length. A multi-faceted food wine. (2020-2040)","2025-02-02T18:18:05.732145Z"
757,"2","cassis
cedar
graphite
red currant
cranberry","2025-02-02T18:19:00.651384Z",4553,"en",53.352,"2018 Chateau Lynch-Moussas","Medium to deep ruby red color is not quite opaque, The aromas have hints of leafy cassis with cedar & graphite. The palate displays lots of lovely, lively fresh fruit that is lifted by good acidity, giving notes of red-currant & cranberry. There are some notes of oak spoices on the long juicy fruit finish. Alcohol seems well-balanced, perhaps giving a little warmth to the finish. The wine ends with chocolatey notes, black fruit & sweet spices. 03/23 DCAMW","2025-02-02T18:19:00.651402Z"
758,"2","Herb
tobacco leaf
currants
cedar
spice ","2025-02-02T18:19:17.870485Z",4554,"en",15.954,"2018 Chateau Lynch-Moussas","Herbs, tobacco leaf, currants, cedar and spice aromas are the right place to start. On the palate, the fruit is fresh, lively and vibrant, with a chewy, crisp, tangy, juicy character that holds true to the finish. The wine blends 72% Cabernet Sauvignon and 28% Merlot.","2025-02-02T18:19:17.870498Z"
759,"2","blackberry
mulberry
star anise
clove","2025-02-02T18:19:50.079004Z",4555,"ch",31.273,"2018 Chateau Malescot-St-Exupery","Comparing with Malescot Saint-Exupery en Primeur, the floral notes are less prominent yet more focusing on juicy blackberry, mulberry, and the spiciness of star anise and clove. Then airy entry and smooth palate are beautifully outstanding, adorned with silky tannins and tendre mouth feeling like a mellow personality.","2025-02-02T18:19:50.079019Z"
760,"2","fruity","2025-02-02T18:20:06.938279Z",4556,"en",15.677,"2018 Chateau Malescot-St-Exupery","This is a fruity and structured wine. With its dusty tannins and promising firm core, it has the texture for aging. Fruitiness gives it the potential to mature into a poised and sophisticated wine. Drink from 2026. Roger Voss","2025-02-02T18:20:06.938302Z"
761,"2","berry
cherry
spice
tobacco
bought","2025-02-02T18:20:41.511091Z",4557,"en",43.265,"2018 Chateau Malescot-St-Exupery","Deep ruby-garnet, purple glints, faintly lighter at the rim. Dark berry fruit, black cherries, spices underpin noble wood nuances, fine tobacco note. Juicy, elegant texture, fresh sweetheart cherries, delicate nougat, ripeness, supportive tannins, expressive finish, persistent, followed by a savoury aftertaste. Still needs time. (2025-2045)","2025-02-02T18:20:51.428482Z"
